timestamp,x,x1,y,y1,Arret,Arret suivant,Arret precedent,Délai réel,Prédiction RATP,Prédiction IA,bus_id,code_iti
2017-05-04 18:11:37,2.3813425409196025,2.382159354700682,48.84010165202568,48.839948558344574, ,GARE DE BERCY,MINISTERE DE L'ECONOMIE ET DES FINANCES,32 s,0 s,34 s,B8780,ITI:55
2017-05-04 18:12:09,2.382159354700682,2.382159354700682,48.839948558344574,48.839948558344574,GARE DE BERCY,DUGOMMIER,MINISTERE DE L'ECONOMIE ET DES FINANCES,117 s,76 s,67 s,B8780,ITI:55
2017-05-04 18:12:37,2.382159354700682,2.3882172581689307,48.839948558344574,48.838831662155684, ,DUGOMMIER,GARE DE BERCY,89 s,0 s,67 s,B8780,ITI:55
2017-05-04 18:13:37,2.3882172581689307,2.388815792366757,48.838831662155684,48.83828316293445, ,DUGOMMIER,GARE DE BERCY,29 s,45 s,33 s,B8780,ITI:55
2017-05-04 18:14:06,2.388815792366757,2.388815792366757,48.83828316293445,48.83828316293445,DUGOMMIER,CHARENTON-WATTIGNIES,GARE DE BERCY,131 s,32 s,78 s,B8780,ITI:55
2017-05-04 18:14:37,2.388815792366757,2.389985647602187,48.83828316293445,48.837240092232854, ,CHARENTON-WATTIGNIES,DUGOMMIER,100 s,0 s,78 s,B8780,ITI:55
2017-05-04 18:15:37,2.389985647602187,2.3908977885767615,48.837240092232854,48.83717677173238, ,CHARENTON-WATTIGNIES,DUGOMMIER,40 s,63 s,56 s,B8780,ITI:55
2017-05-04 18:16:17,2.3908977885767615,2.3908977885767615,48.83717677173238,48.83717677173238,CHARENTON-WATTIGNIES,NICOLAI,DUGOMMIER,159 s,39 s,84 s,B8780,ITI:55
2017-05-04 18:16:37,2.3908977885767615,2.392557084417541,48.83717677173238,48.83554926018515, ,NICOLAI,CHARENTON-WATTIGNIES,139 s,71 s,84 s,B8780,ITI:55
2017-05-04 18:17:37,2.392557084417541,2.3929650390421617,48.83554926018515,48.835099690500165, ,NICOLAI,CHARENTON-WATTIGNIES,79 s,0 s,31 s,B8780,ITI:55
2017-05-04 18:18:37,2.3929650390421617,2.393250680670259,48.835099690500165,48.83485689150369, ,NICOLAI,CHARENTON-WATTIGNIES,19 s,78 s,11 s,B8780,ITI:55
2017-05-04 18:18:56,2.393250680670259,2.393250680670259,48.83485689150369,48.83485689150369,NICOLAI,CHARENTON-JARDINIERS,CHARENTON-WATTIGNIES,171 s,44 s,35 s,B8780,ITI:55
2017-05-04 18:19:37,2.393250680670259,2.393944356609528,48.83485689150369,48.834254394328916, ,CHARENTON-JARDINIERS,NICOLAI,130 s,0 s,37 s,B8780,ITI:55
2017-05-04 18:20:37,2.393944356609528,2.395141536609939,48.834254394328916,48.83347189700642, ,CHARENTON-JARDINIERS,NICOLAI,70 s,-8 s,36 s,B8780,ITI:55
2017-05-04 18:21:37,2.395141536609939,2.395576862165995,48.83347189700642,48.83318408120033, ,CHARENTON-JARDINIERS,NICOLAI,10 s,0 s,21 s,B8780,ITI:55
2017-05-04 18:21:47,2.395576862165995,2.395576862165995,48.83318408120033,48.83318408120033,CHARENTON-JARDINIERS,PORTE DE CHARENTON,NICOLAI,109 s,58 s,78 s,B8780,ITI:55
2017-05-04 18:22:37,2.395576862165995,2.3980675724817138,48.83318408120033,48.832634590913166, ,PORTE DE CHARENTON,CHARENTON-JARDINIERS,59 s,53 s,78 s,B8780,ITI:55
2017-05-04 18:23:36,2.3980675724817138,2.3980675724817138,48.832634590913166,48.832634590913166,PORTE DE CHARENTON,PORTE DE REUILLY.,CHARENTON-JARDINIERS,40 s,14 s,19 s,B8780,ITI:55
2017-05-04 18:23:37,2.3980675724817138,2.3997027327019733,48.832634590913166,48.833883021571154, ,PORTE DE REUILLY.,PORTE DE CHARENTON,39 s,0 s,19 s,B8780,ITI:55
2017-05-04 18:24:16,2.3997027327019733,2.3997027327019733,48.833883021571154,48.833883021571154,PORTE DE REUILLY.,PORTE DE REUILLY.,PORTE DE CHARENTON,0 s,90 s,0 s,B8780,ITI:55
2017-05-04 18:25:30,2.4005206217694024,2.4005206217694024,48.834736411546984,48.834736411546984,PORTE DE REUILLY,WATTIGNIES-GRAVELLE,PORTE DE REUILLY,94 s,0 s,49 s,B8780,ITI:54
2017-05-04 18:25:37,2.4005206217694024,2.4005206217694024,48.834736411546984,48.834736411546984, ,WATTIGNIES-GRAVELLE,PORTE DE REUILLY,87 s,116 s,49 s,B8780,ITI:54
2017-05-04 18:26:37,2.4005206217694024,2.396791391276882,48.834736411546984,48.835700007057646, ,WATTIGNIES-GRAVELLE,PORTE DE REUILLY,27 s,68 s,50 s,B8780,ITI:54
2017-05-04 18:27:04,2.396791391276882,2.396791391276882,48.835700007057646,48.835700007057646,WATTIGNIES-GRAVELLE,NICOLAI,PORTE DE REUILLY,58 s,81 s,22 s,B8780,ITI:54
2017-05-04 18:27:37,2.396791391276882,2.3937561747829785,48.835700007057646,48.836474418418845, ,NICOLAI,WATTIGNIES-GRAVELLE,25 s,63 s,22 s,B8780,ITI:54
2017-05-04 18:28:02,2.3937561747829785,2.3937561747829785,48.836474418418845,48.836474418418845,NICOLAI,CHARENTON-WATTIGNIES,WATTIGNIES-GRAVELLE,146 s,132 s,94 s,B8780,ITI:54
2017-05-04 18:28:37,2.3937561747829785,2.391523909293403,48.836474418418845,48.83701471160496, ,CHARENTON-WATTIGNIES,NICOLAI,111 s,118 s,94 s,B8780,ITI:54
2017-05-04 18:29:37,2.391523909293403,2.390408495737086,48.83701471160496,48.83800384791362, ,CHARENTON-WATTIGNIES,NICOLAI,51 s,0 s,26 s,B8780,ITI:54
2017-05-04 18:30:28,2.390408495737086,2.390408495737086,48.83800384791362,48.83800384791362,CHARENTON-WATTIGNIES,DUGOMMIER,NICOLAI,82 s,95 s,59 s,B8780,ITI:54
2017-05-04 18:30:37,2.390408495737086,2.388639452318073,48.83800384791362,48.83894831902752, ,DUGOMMIER,CHARENTON-WATTIGNIES,73 s,34 s,59 s,B8780,ITI:54
2017-05-04 18:31:37,2.388639452318073,2.3881084227991636,48.83894831902752,48.83892158432701, ,DUGOMMIER,CHARENTON-WATTIGNIES,13 s,92 s,15 s,B8780,ITI:54
2017-05-04 18:31:50,2.3881084227991636,2.3881084227991636,48.83892158432701,48.83892158432701,DUGOMMIER,GARE DE BERCY,CHARENTON-WATTIGNIES,77 s,122 s,85 s,B8780,ITI:54
2017-05-04 18:32:37,2.3881084227991636,2.381696496972909,48.83892158432701,48.840038607556565, ,GARE DE BERCY,DUGOMMIER,30 s,0 s,83 s,B8780,ITI:54
2017-05-04 18:33:07,2.381696496972909,2.3807435375672847,48.840038607556565,48.84020972296165,GARE DE BERCY,MINISTERE DE L'ECONOMIE ET DES FINANCES,DUGOMMIER,58 s,50 s,31 s,B8780,ITI:54
2017-05-04 18:33:37,2.3807435375672847,2.3781163331402855,48.84020972296165,48.84102852063393, ,MINISTERE DE L'ECONOMIE ET DES FINANCES,GARE DE BERCY,28 s,40 s,45 s,B8780,ITI:54
2017-05-04 18:34:05,2.3781163331402855,2.3781163331402855,48.84102852063393,48.84102852063393,MINISTERE DE L'ECONOMIE ET DES FINANCES,GARE DE LYON,GARE DE BERCY,138 s,72 s,113 s,B8780,ITI:54
2017-05-04 18:34:37,2.3781163331402855,2.375448885278767,48.84102852063393,48.84278197663721, ,GARE DE LYON,MINISTERE DE L'ECONOMIE ET DES FINANCES,106 s,58 s,113 s,B8780,ITI:54
2017-05-04 18:35:37,2.375448885278767,2.3737066526821153,48.84278197663721,48.84374418854783, ,GARE DE LYON,MINISTERE DE L'ECONOMIE ET DES FINANCES,46 s,105 s,45 s,B8780,ITI:54
2017-05-04 18:36:23,2.3737066526821153,2.3737066526821153,48.84374418854783,48.84374418854783,GARE DE LYON,GARE DE LYON-DIDEROT,GARE DE LYON,172 s,0 s,212 s,B8780,ITI:54
2017-05-04 18:36:37,2.3737066526821153,2.371229574377369,48.84374418854783,48.845524450217326, ,GARE DE LYON-DIDEROT,GARE DE LYON,158 s,112 s,212 s,B8780,ITI:54
2017-05-04 18:37:37,2.371229574377369,2.3727275698991614,48.845524450217326,48.845676801138275, ,GARE DE LYON-DIDEROT,GARE DE LYON,98 s,56 s,71 s,B8780,ITI:54
2017-05-04 18:38:37,2.3727275698991614,2.3738989438317333,48.845676801138275,48.846089871988895, ,GARE DE LYON-DIDEROT,GARE DE LYON,38 s,96 s,38 s,B8780,ITI:54
2017-05-04 18:39:15,2.3738989438317333,2.3738989438317333,48.846089871988895,48.846089871988895,GARE DE LYON-DIDEROT,LYON-LEDRU ROLLIN,GARE DE LYON,165 s,76 s,192 s,B8780,ITI:54
2017-05-04 18:39:37,2.3738989438317333,2.373859208025337,48.846089871988895,48.847671685044226, ,LYON-LEDRU ROLLIN,GARE DE LYON-DIDEROT,143 s,72 s,192 s,B8780,ITI:54
2017-05-04 18:40:37,2.373859208025337,2.3730017787719673,48.847671685044226,48.84838195772658, ,LYON-LEDRU ROLLIN,GARE DE LYON-DIDEROT,83 s,21 s,58 s,B8780,ITI:54
2017-05-04 18:41:37,2.3730017787719673,2.3716404195552445,48.84838195772658,48.84903844545896, ,LYON-LEDRU ROLLIN,GARE DE LYON-DIDEROT,23 s,0 s,42 s,B8780,ITI:54
2017-05-04 18:42:00,2.3716404195552445,2.3716404195552445,48.84903844545896,48.84903844545896,LYON-LEDRU ROLLIN,BASTILLE.,GARE DE LYON-DIDEROT,73 s,83 s,75 s,B8780,ITI:54
2017-05-04 18:42:37,2.3716404195552445,2.3694498891493847,48.84903844545896,48.852238599686174, ,BASTILLE.,LYON-LEDRU ROLLIN,36 s,0 s,75 s,B8780,ITI:54
2017-05-04 18:43:13,2.3694498891493847,2.3694498891493847,48.852238599686174,48.852238599686174,BASTILLE.,BASTILLE.,LYON-LEDRU ROLLIN,0 s,21 s,0 s,B8780,ITI:54
2017-05-04 18:02:46,2.400697465547185,2.400697465547185,48.8346194787047,48.8346194787047,PORTE DE REUILLY,WATTIGNIES-GRAVELLE,PORTE DE REUILLY,77 s,0 s,67 s,B8787,ITI:54
2017-05-04 18:03:37,2.400697465547185,2.3967777869772418,48.8346194787047,48.835709001447256, ,WATTIGNIES-GRAVELLE,PORTE DE REUILLY,26 s,146 s,67 s,B8787,ITI:54
2017-05-04 18:04:03,2.3967777869772418,2.3967777869772418,48.835709001447256,48.835709001447256,WATTIGNIES-GRAVELLE,NICOLAI,PORTE DE REUILLY,93 s,76 s,23 s,B8787,ITI:54
2017-05-04 18:04:37,2.3967777869772418,2.3937969996357737,48.835709001447256,48.836456423874694, ,NICOLAI,WATTIGNIES-GRAVELLE,59 s,80 s,23 s,B8787,ITI:54
2017-05-04 18:05:36,2.3937969996357737,2.3937969996357737,48.836456423874694,48.836456423874694,NICOLAI,CHARENTON-WATTIGNIES,WATTIGNIES-GRAVELLE,133 s,69 s,97 s,B8787,ITI:54
2017-05-04 18:05:37,2.3937969996357737,2.3937969996357737,48.836456423874694,48.836456423874694, ,CHARENTON-WATTIGNIES,NICOLAI,132 s,0 s,97 s,B8787,ITI:54
2017-05-04 18:06:37,2.3937969996357737,2.3909118404378824,48.836456423874694,48.83759918141304, ,CHARENTON-WATTIGNIES,NICOLAI,72 s,241 s,90 s,B8787,ITI:54
2017-05-04 18:07:37,2.3909118404378824,2.3903676868931956,48.83759918141304,48.838039816405335, ,CHARENTON-WATTIGNIES,NICOLAI,12 s,-23 s,29 s,B8787,ITI:54
2017-05-04 18:07:49,2.3903676868931956,2.388203739823037,48.838039816405335,48.838930531141855,CHARENTON-WATTIGNIES,DUGOMMIER,NICOLAI,4 s,30 s,54 s,B8787,ITI:54
2017-05-04 18:07:53,2.388203739823037,2.388203739823037,48.838930531141855,48.838930531141855,DUGOMMIER,GARE DE BERCY,CHARENTON-WATTIGNIES,155 s,0 s,80 s,B8787,ITI:54
2017-05-04 18:08:37,2.388203739823037,2.382703897167835,48.838930531141855,48.839849488618235, ,GARE DE BERCY,DUGOMMIER,111 s,68 s,74 s,B8787,ITI:54
2017-05-04 18:09:37,2.382703897167835,2.3807026977072865,48.839849488618235,48.84021872542461, ,GARE DE BERCY,DUGOMMIER,51 s,33 s,50 s,B8787,ITI:54
2017-05-04 18:10:28,2.3807026977072865,2.3807026977072865,48.84021872542461,48.84021872542461,GARE DE BERCY,MINISTERE DE L'ECONOMIE ET DES FINANCES,DUGOMMIER,34 s,0 s,44 s,B8787,ITI:54
2017-05-04 18:10:37,2.3807026977072865,2.3780618973754497,48.84021872542461,48.84106448949169, ,MINISTERE DE L'ECONOMIE ET DES FINANCES,GARE DE BERCY,25 s,94 s,44 s,B8787,ITI:54
2017-05-04 18:11:02,2.3780618973754497,2.3780618973754497,48.84106448949169,48.84106448949169,MINISTERE DE L'ECONOMIE ET DES FINANCES,GARE DE LYON,GARE DE BERCY,118 s,91 s,118 s,B8787,ITI:54
2017-05-04 18:11:37,2.3780618973754497,2.375067781310382,48.84106448949169,48.84299779908114, ,GARE DE LYON,MINISTERE DE L'ECONOMIE ET DES FINANCES,83 s,0 s,118 s,B8787,ITI:54
2017-05-04 18:12:37,2.375067781310382,2.373720263088251,48.84299779908114,48.84373519685304, ,GARE DE LYON,MINISTERE DE L'ECONOMIE ET DES FINANCES,23 s,58 s,38 s,B8787,ITI:54
2017-05-04 18:13:00,2.373720263088251,2.373720263088251,48.84373519685304,48.84373519685304,GARE DE LYON,GARE DE LYON-DIDEROT,GARE DE LYON,122 s,0 s,150 s,B8787,ITI:54
2017-05-04 18:13:37,2.373720263088251,2.3717334403260133,48.84373519685304,48.84556924296433, ,GARE DE LYON-DIDEROT,GARE DE LYON,85 s,0 s,150 s,B8787,ITI:54
2017-05-04 18:14:37,2.3717334403260133,2.373899045416044,48.84556924296433,48.84623367211714, ,GARE DE LYON-DIDEROT,GARE DE LYON,25 s,0 s,52 s,B8787,ITI:54
2017-05-04 18:15:02,2.373899045416044,2.373899045416044,48.84623367211714,48.84623367211714,GARE DE LYON-DIDEROT,LYON-LEDRU ROLLIN,GARE DE LYON,157 s,0 s,128 s,B8787,ITI:54
2017-05-04 18:15:37,2.373899045416044,2.373859163629236,48.84623367211714,48.84760877256335, ,LYON-LEDRU ROLLIN,GARE DE LYON-DIDEROT,122 s,137 s,128 s,B8787,ITI:54
2017-05-04 18:16:37,2.373859163629236,2.3728520369277093,48.84760877256335,48.848462890022596, ,LYON-LEDRU ROLLIN,GARE DE LYON-DIDEROT,62 s,109 s,64 s,B8787,ITI:54
2017-05-04 18:17:37,2.3728520369277093,2.371531510279583,48.848462890022596,48.8490924017881, ,LYON-LEDRU ROLLIN,GARE DE LYON-DIDEROT,2 s,0 s,33 s,B8787,ITI:54
2017-05-04 18:17:39,2.371531510279583,2.371531510279583,48.8490924017881,48.8490924017881,LYON-LEDRU ROLLIN,BASTILLE.,GARE DE LYON-DIDEROT,68 s,20 s,71 s,B8787,ITI:54
2017-05-04 18:18:37,2.371531510279583,2.369463491359969,48.8490924017881,48.8522116336114, ,BASTILLE.,LYON-LEDRU ROLLIN,10 s,0 s,79 s,B8787,ITI:54
2017-05-04 18:18:47,2.369463491359969,2.369463491359969,48.8522116336114,48.8522116336114,BASTILLE.,BASTILLE.,LYON-LEDRU ROLLIN,0 s,0 s,0 s,B8787,ITI:54
2017-05-04 22:34:41,2.4005750572610145,2.3967641723644695,48.83471840741828,48.83570900825305,PORTE DE REUILLY,WATTIGNIES-GRAVELLE,PORTE DE REUILLY,57 s,130 s,39 s,B8804,ITI:54
2017-05-04 22:35:38,2.3967641723644695,2.3967641723644695,48.83570900825305,48.83570900825305,WATTIGNIES-GRAVELLE,NICOLAI,PORTE DE REUILLY,42 s,110 s,17 s,B8804,ITI:54
2017-05-04 22:35:40,2.3967641723644695,2.393810614445042,48.83570900825305,48.83645641740821, ,NICOLAI,WATTIGNIES-GRAVELLE,40 s,0 s,17 s,B8804,ITI:54
2017-05-04 22:36:20,2.393810614445042,2.393810614445042,48.83645641740821,48.83645641740821,NICOLAI,CHARENTON-WATTIGNIES,WATTIGNIES-GRAVELLE,71 s,0 s,86 s,B8804,ITI:54
2017-05-04 22:36:40,2.393810614445042,2.39044931373936,48.83645641740821,48.837976866973236, ,CHARENTON-WATTIGNIES,NICOLAI,51 s,62 s,86 s,B8804,ITI:54
2017-05-04 22:37:31,2.39044931373936,2.39044931373936,48.837976866973236,48.837976866973236,CHARENTON-WATTIGNIES,DUGOMMIER,NICOLAI,39 s,47 s,48 s,B8804,ITI:54
2017-05-04 22:37:40,2.39044931373936,2.3881765000832775,48.837976866973236,48.838921555231416, ,DUGOMMIER,CHARENTON-WATTIGNIES,30 s,0 s,48 s,B8804,ITI:54
2017-05-04 22:38:10,2.3881765000832775,2.3881765000832775,48.838921555231416,48.838921555231416,DUGOMMIER,GARE DE BERCY,CHARENTON-WATTIGNIES,100 s,0 s,62 s,B8804,ITI:54
2017-05-04 22:38:40,2.3881765000832775,2.382663057931568,48.838921555231416,48.83985849175618, ,GARE DE BERCY,DUGOMMIER,70 s,58 s,62 s,B8804,ITI:54
2017-05-04 22:39:40,2.382663057931568,2.3807026977072865,48.83985849175618,48.84021872542461, ,GARE DE BERCY,DUGOMMIER,10 s,41 s,36 s,B8804,ITI:54
2017-05-04 22:39:50,2.3807026977072865,2.3779530256193353,48.84021872542461,48.84113642712944,GARE DE BERCY,MINISTERE DE L'ECONOMIE ET DES FINANCES,DUGOMMIER,45 s,1420 s,41 s,B8804,ITI:54
2017-05-04 22:40:35,2.3779530256193353,2.3779530256193353,48.84113642712944,48.84113642712944,MINISTERE DE L'ECONOMIE ET DES FINANCES,GARE DE LYON,GARE DE BERCY,99 s,1419 s,85 s,B8804,ITI:54
2017-05-04 22:40:41,2.3779530256193353,2.3763744190003155,48.84113642712944,48.842269386585414, ,GARE DE LYON,MINISTERE DE L'ECONOMIE ET DES FINANCES,93 s,0 s,85 s,B8804,ITI:54
2017-05-04 22:41:41,2.3763744190003155,2.3737066526821153,48.842269386585414,48.84374418854783, ,GARE DE LYON,MINISTERE DE L'ECONOMIE ET DES FINANCES,33 s,68 s,49 s,B8804,ITI:54
2017-05-04 22:42:14,2.3737066526821153,2.3737066526821153,48.84374418854783,48.84374418854783,GARE DE LYON,GARE DE LYON-DIDEROT,GARE DE LYON,86 s,61 s,175 s,B8804,ITI:54
2017-05-04 22:42:41,2.3737066526821153,2.3738989692277586,48.84374418854783,48.84612582202253, ,GARE DE LYON-DIDEROT,GARE DE LYON,59 s,0 s,175 s,B8804,ITI:54
2017-05-04 22:43:40,2.3738989692277586,2.3738989692277586,48.84612582202253,48.84612582202253,GARE DE LYON-DIDEROT,LYON-LEDRU ROLLIN,GARE DE LYON,122 s,41 s,76 s,B8804,ITI:54
2017-05-04 22:43:41,2.3738989692277586,2.3738989692277586,48.84612582202253,48.84612582202253, ,LYON-LEDRU ROLLIN,GARE DE LYON-DIDEROT,121 s,0 s,76 s,B8804,ITI:54
2017-05-04 22:44:41,2.3738989692277586,2.3738592524215445,48.84612582202253,48.84773459752194, ,LYON-LEDRU ROLLIN,GARE DE LYON-DIDEROT,61 s,85 s,44 s,B8804,ITI:54
2017-05-04 22:45:41,2.3738592524215445,2.3717221043493995,48.84773459752194,48.84900247188894, ,LYON-LEDRU ROLLIN,GARE DE LYON-DIDEROT,1 s,40 s,29 s,B8804,ITI:54
2017-05-04 22:45:42,2.3717221043493995,2.369449883570544,48.84900247188894,48.85222961222211,LYON-LEDRU ROLLIN,BASTILLE.,GARE DE LYON-DIDEROT,44 s,0 s,44 s,B8804,ITI:54
2017-05-04 22:46:26,2.369449883570544,2.369449883570544,48.85222961222211,48.85222961222211,BASTILLE.,BASTILLE.,LYON-LEDRU ROLLIN,0 s,9 s,0 s,B8804,ITI:54
2017-05-04 22:59:46,2.369096033593718,2.369096033593718,48.85262515577507,48.85262515577507,BASTILLE,LYON-LEDRU ROLLIN,BASTILLE,80 s,0 s,77 s,B8804,ITI:55
2017-05-04 23:00:41,2.369096033593718,2.3709727346950564,48.85262515577507,48.84842748697853, ,LYON-LEDRU ROLLIN,BASTILLE,25 s,0 s,88 s,B8804,ITI:55
2017-05-04 23:01:06,2.3709727346950564,2.3709727346950564,48.84842748697853,48.84842748697853,LYON-LEDRU ROLLIN,GARE DE LYON-DIDEROT,BASTILLE,73 s,107 s,79 s,B8804,ITI:55
2017-05-04 23:01:41,2.3709727346950564,2.3721830198352643,48.84842748697853,48.84588367489986, ,GARE DE LYON-DIDEROT,LYON-LEDRU ROLLIN,38 s,70 s,79 s,B8804,ITI:55
2017-05-04 23:02:19,2.3721830198352643,2.3721830198352643,48.84588367489986,48.84588367489986,GARE DE LYON-DIDEROT,GARE DE LYON VAN GOGH,LYON-LEDRU ROLLIN,70 s,91 s,74 s,B8804,ITI:55
2017-05-04 23:02:41,2.3721830198352643,2.371977912272807,48.84588367489986,48.844616495059654, ,GARE DE LYON VAN GOGH,GARE DE LYON-DIDEROT,48 s,0 s,74 s,B8804,ITI:55
2017-05-04 23:03:29,2.371977912272807,2.371977912272807,48.844616495059654,48.844616495059654,GARE DE LYON VAN GOGH,GARE DE LYON,GARE DE LYON-DIDEROT,74 s,84 s,71 s,B8804,ITI:55
2017-05-04 23:03:41,2.371977912272807,2.3741963939229995,48.844616495059654,48.84309693546764, ,GARE DE LYON,GARE DE LYON VAN GOGH,62 s,60 s,71 s,B8804,ITI:55
2017-05-04 23:04:41,2.3741963939229995,2.3745366850482945,48.84309693546764,48.842926066284896, ,GARE DE LYON,GARE DE LYON VAN GOGH,2 s,0 s,17 s,B8804,ITI:55
2017-05-04 23:04:43,2.3745366850482945,2.3745366850482945,48.842926066284896,48.842926066284896,GARE DE LYON,MINISTERE DE L'ECONOMIE ET DES FINANCES,GARE DE LYON,72 s,202 s,42 s,B8804,ITI:55
2017-05-04 23:05:41,2.3745366850482945,2.3786198603867663,48.842926066284896,48.84069580747044, ,MINISTERE DE L'ECONOMIE ET DES FINANCES,GARE DE LYON,14 s,188 s,43 s,B8804,ITI:55
2017-05-04 23:05:55,2.3786198603867663,2.3786198603867663,48.84069580747044,48.84069580747044,MINISTERE DE L'ECONOMIE ET DES FINANCES,GARE DE BERCY,GARE DE LYON,101 s,60 s,71 s,B8804,ITI:55
2017-05-04 23:06:41,2.3786198603867663,2.3822001940952515,48.84069580747044,48.83993955538004, ,GARE DE BERCY,MINISTERE DE L'ECONOMIE ET DES FINANCES,55 s,0 s,70 s,B8804,ITI:55
2017-05-04 23:07:36,2.3822001940952515,2.3822001940952515,48.83993955538004,48.83993955538004,GARE DE BERCY,DUGOMMIER,MINISTERE DE L'ECONOMIE ET DES FINANCES,83 s,158 s,74 s,B8804,ITI:55
2017-05-04 23:07:41,2.3822001940952515,2.388230855940513,48.83993955538004,48.83881368120652, ,DUGOMMIER,GARE DE BERCY,78 s,136 s,74 s,B8804,ITI:55
2017-05-04 23:08:41,2.388230855940513,2.3888021949369347,48.83881368120652,48.83830114395811, ,DUGOMMIER,GARE DE BERCY,18 s,58 s,36 s,B8804,ITI:55
2017-05-04 23:08:59,2.3888021949369347,2.3888021949369347,48.83830114395811,48.83830114395811,DUGOMMIER,CHARENTON-WATTIGNIES,GARE DE BERCY,101 s,0 s,74 s,B8804,ITI:55
2017-05-04 23:09:41,2.3888021949369347,2.3908977885767615,48.83830114395811,48.83717677173238, ,CHARENTON-WATTIGNIES,DUGOMMIER,59 s,87 s,75 s,B8804,ITI:55
2017-05-04 23:10:40,2.3908977885767615,2.3908977885767615,48.83717677173238,48.83717677173238,CHARENTON-WATTIGNIES,NICOLAI,DUGOMMIER,62 s,50 s,56 s,B8804,ITI:55
2017-05-04 23:10:41,2.3908977885767615,2.3908977885767615,48.83717677173238,48.83717677173238, ,NICOLAI,CHARENTON-WATTIGNIES,61 s,0 s,56 s,B8804,ITI:55
2017-05-04 23:11:41,2.3908977885767615,2.393250680670259,48.83717677173238,48.83485689150369, ,NICOLAI,CHARENTON-WATTIGNIES,1 s,71 s,52 s,B8804,ITI:55
2017-05-04 23:11:42,2.393250680670259,2.3955632583154687,48.83485689150369,48.83319307546935,NICOLAI,CHARENTON-JARDINIERS,CHARENTON-WATTIGNIES,43 s,0 s,27 s,B8804,ITI:55
2017-05-04 23:12:25,2.3955632583154687,2.3955632583154687,48.83319307546935,48.83319307546935,CHARENTON-JARDINIERS,PORTE DE CHARENTON,NICOLAI,79 s,50 s,50 s,B8804,ITI:55
2017-05-04 23:12:41,2.3955632583154687,2.397740547784153,48.83319307546935,48.83238310441509, ,PORTE DE CHARENTON,CHARENTON-JARDINIERS,63 s,0 s,50 s,B8804,ITI:55
2017-05-04 23:13:41,2.397740547784153,2.3980675830152838,48.83238310441509,48.83264357851747, ,PORTE DE CHARENTON,CHARENTON-JARDINIERS,3 s,68 s,16 s,B8804,ITI:55
2017-05-04 23:13:44,2.3980675830152838,2.3997572325409804,48.83264357851747,48.83391894337463,PORTE DE CHARENTON,PORTE DE REUILLY.,CHARENTON-JARDINIERS,19 s,67 s,19 s,B8804,ITI:55
2017-05-04 23:14:03,2.3997572325409804,2.3997572325409804,48.83391894337463,48.83391894337463,PORTE DE REUILLY.,PORTE DE REUILLY.,PORTE DE CHARENTON,0 s,0 s,0 s,B8804,ITI:55
2017-05-04 23:35:11,2.4003845219397704,2.4003845219397704,48.83477243417009,48.83477243417009,PORTE DE REUILLY,WATTIGNIES-GRAVELLE,PORTE DE REUILLY,50 s,244 s,28 s,B8804,ITI:54
2017-05-04 23:35:42,2.4003845219397704,2.3968186101798508,48.83477243417009,48.835691005855956, ,WATTIGNIES-GRAVELLE,PORTE DE REUILLY,19 s,310 s,28 s,B8804,ITI:54
2017-05-04 23:36:01,2.3968186101798508,2.3936745054456794,48.835691005855956,48.83649243231093,WATTIGNIES-GRAVELLE,NICOLAI,PORTE DE REUILLY,28 s,124 s,10 s,B8804,ITI:54
2017-05-04 23:36:29,2.3936745054456794,2.3936745054456794,48.83649243231093,48.83649243231093,NICOLAI,CHARENTON-WATTIGNIES,WATTIGNIES-GRAVELLE,51 s,87 s,51 s,B8804,ITI:54
2017-05-04 23:36:42,2.3936745054456794,2.3902996659015963,48.83649243231093,48.83809377214784, ,CHARENTON-WATTIGNIES,NICOLAI,38 s,0 s,51 s,B8804,ITI:54
2017-05-04 23:37:20,2.3902996659015963,2.3902996659015963,48.83809377214784,48.83809377214784,CHARENTON-WATTIGNIES,DUGOMMIER,NICOLAI,44 s,41 s,46 s,B8804,ITI:54
2017-05-04 23:37:42,2.3902996659015963,2.388135653712818,48.83809377214784,48.83892157269345, ,DUGOMMIER,CHARENTON-WATTIGNIES,22 s,32 s,46 s,B8804,ITI:54
2017-05-04 23:38:04,2.388135653712818,2.388135653712818,48.83892157269345,48.83892157269345,DUGOMMIER,GARE DE BERCY,CHARENTON-WATTIGNIES,52 s,122 s,42 s,B8804,ITI:54
2017-05-04 23:38:42,2.388135653712818,2.3806754661112732,48.83892157269345,48.840218735358285, ,GARE DE BERCY,DUGOMMIER,14 s,64 s,42 s,B8804,ITI:54
2017-05-04 23:38:56,2.3806754661112732,2.3806754661112732,48.840218735358285,48.840218735358285,GARE DE BERCY,MINISTERE DE L'ECONOMIE ET DES FINANCES,DUGOMMIER,47 s,0 s,29 s,B8804,ITI:54
2017-05-04 23:39:42,2.3806754661112732,2.3779530256193353,48.840218735358285,48.84113642712944, ,MINISTERE DE L'ECONOMIE ET DES FINANCES,GARE DE BERCY,1 s,140 s,30 s,B8804,ITI:54
2017-05-04 23:39:43,2.3779530256193353,2.3736658151270658,48.84113642712944,48.843762176097044,MINISTERE DE L'ECONOMIE ET DES FINANCES,GARE DE LYON,GARE DE BERCY,51 s,124 s,49 s,B8804,ITI:54
